URL,Family,CurrentIndexability,Clicks,Impressions,Position,ContentWords,UniqueContentAssessment,IntentAssessment,StrategicValue,FinalTier,FinalAction,RedirectDestination,Reason
"https://anotherseoguru.com/en/solutions/financial-advisors/seo-web-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/en/solutions/financial-advisors/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","Performance work is technical and industry-agnostic; the service page covers it."
"https://anotherseoguru.com/en/solutions/financial-advisors/ai-visibility","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","Outside the industry's core service set; the hub already satisfies this intent."
"https://anotherseoguru.com/en/solutions/financial-advisors/logo-design","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","Branding is a sub-intent of the industry hub, not a separate search need."
"https://anotherseoguru.com/en/solutions/financial-advisors/content-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Trust-led, regulated; research-heavy before contact.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Trust-led, regulated; research-heavy before contact."
"https://anotherseoguru.com/en/solutions/financial-advisors/local-seo","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Trust-led, regulated; research-heavy before contact.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Trust-led, regulated; research-heavy before contact."
"https://anotherseoguru.com/en/solutions/financial-advisors/link-building","industry-x-service","index","0","11","40.6","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","Link building is bought as an SEO service, not as an industry-specific product."
"https://anotherseoguru.com/en/solutions/financial-advisors/seo-audits","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Trust-led, regulated; research-heavy before contact.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Trust-led, regulated; research-heavy before contact."
"https://anotherseoguru.com/en/solutions/financial-advisors/eshop-woocommerce","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/en/solutions/financial-advisors/eshop-seo","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/financial-advisors","E-commerce service against an industry that does not sell products online."
"https://anotherseoguru.com/en/solutions/rent-a-car/website-creation","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Seasonal, location-anchored, availability-driven booking.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Seasonal, location-anchored, availability-driven booking."
"https://anotherseoguru.com/en/solutions/rent-a-car/website-redesign","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/rent-a-car","Redesign intent is served by the industry hub plus the redesign service page."
"https://anotherseoguru.com/en/solutions/rent-a-car/seo-web-design","industry-x-service","index","0","0","","227","Service angle + industry pain points now differentiate on both axes","Core service for this industry. Seasonal, location-anchored, availability-driven booking.","Medium (core service)","B","KEEP","","Core service for this industry with a distinct commercial intent. Seasonal, location-anchored, availability-driven booking."
"https://anotherseoguru.com/en/solutions/rent-a-car/speed-optimization","industry-x-service","index","0","0","","227","Template body with the industry noun substituted; no independent substance","Not a distinct buying intent for this industry","Low","D","CONSOLIDATE","https://anotherseoguru.com/en/solutions/rent-a-car","Performance work is technical and industry-agnostic; the service page covers it."
